Test Number,Max Eigenvalue,Iterations for Max,Min Eigenvalue,Iterations for Min,Trace,Determinant
192,null,infinity,null,infinity,0.015512831455329223,-0.9082045457715617,
193,-0.7549795387882531,22,0.46057501325581973,27,-0.2944172629391191,-0.3477337820558081,
194,1.6146425875462656,13,-0.6987224571924208,17,0.9159085358674655,-1.128189228448859,
195,1.1628019038217237,14,-0.5538197069184074,14,0.6089941887459123,-0.6439822738460119,
196,1.797213973617949,23,-1.246639455435214,29,0.5506259404531266,-2.240446765834787,
197,null,infinity,null,infinity,-0.21456425112350175,0.2562746037514999,
198,-0.8689496398029617,6,-0.043021620127240826,6,-0.9119707986113736,0.03738360393361653,
199,-1.3770037359686722,7,-0.19694870874322493,8,-1.5739474704278202,0.2711984574272624,
200,-1.4774498612145723,7,-0.19941660782030923,8,-1.676860503417191,0.2946269939969372,
201,null,infinity,null,infinity,-0.8887605046851879,0.38408066158096216,
202,null,infinity,null,infinity,0.41339138576070056,0.17535952454767048,
203,null,infinity,null,infinity,0.799570495884308,0.2569663491219987,
204,2.001772337053334,38,-1.5920080478654142,47,0.40979779867872423,-3.1867042251075244,
205,2.5093700577130806,16,-1.0691019299120248,11,1.4402635390872653,-2.682740796292514,
206,2.1137645287935274,10,0.6260184934799581,11,2.7397780477796703,1.323257510569133,
207,-0.8174190674962378,8,0.1828443847436975,12,-0.6345691863719813,-0.1494595530116214,
208,2.4502411091563285,11,-0.6523427702213653,9,1.7978923241433447,-1.598402268279316,
209,null,infinity,null,infinity,-1.3816359711680932,2.791305641496156,
210,null,infinity,null,infinity,0.8007395168315199,0.47649135345323024,
211,null,infinity,null,infinity,1.3741043564306747,0.5081481123294102,
212,1.64260747124037,13,-0.5803371023920688,13,1.0622634834131577,-0.953266051457796,
213,1.165979804712113,19,-0.5574479399331335,15,0.6085486736080492,-0.6499746086509199,
214,-0.8646424957460718,57,0.710372562779866,58,-0.15428003739374851,-0.6142406327458405,
215,1.218132839475566,75,-1.0457910770298762,72,0.1723391275389088,-1.2739626556210453,
216,null,infinity,null,infinity,0.9485531907287932,1.971966064343445,
217,-0.7020657100435843,9,0.12785824241053328,9,-0.5742095375662464,-0.08976512196472583,
218,-2.9243480549608103,8,-0.8992243916187792,11,-3.823565944732637,2.6296573968332146,
219,-2.028756111522931,8,-0.38014835642885125,9,-2.4089003144685517,0.771227267780054,
220,null,infinity,null,infinity,-2.137293656139247,1.361361436636105,
221,-1.2316708051632164,7,0.20976560426847116,9,-1.0219069505062528,-0.25836243951871624,
222,0.9640895801949352,13,-0.37459030610719846,14,0.5894948293557594,-0.36113560407628,
223,null,infinity,null,infinity,2.2397567753885763,1.858275495676145,
224,-2.611986341042111,15,-1.121280618022633,11,-3.73327717788384,2.92882794626284,
225,-1.874739232727347,12,0.6885573379952831,12,-1.1861957712609335,-1.2908636308198616,
226,null,infinity,null,infinity,0.7252898904051364,2.1648826480468384,
227,-1.1847276798767998,48,0.891288311458994,32,-0.29347319270965544,-1.0559314217721214,
228,null,infinity,null,infinity,-0.019340295396711227,0.20808475839999008,
229,-1.4981622463640178,38,1.2733542514018696,67,-0.22481880663357146,-1.9076136840833682,
230,-1.156697223272972,11,-0.5201689773954875,12,-1.6768915323360694,0.6016845441959372,
231,-1.8860032008615217,10,0.5511560961189281,9,-1.3348387572518017,-1.0394738714278104,
232,null,infinity,null,infinity,0.39088293389350515,1.6283229653875253,
233,-1.2835835983779567,25,0.841782952388355,28,-0.441795400054934,-1.0804701849337488,
234,-2.6379920646756094,5,0.020510709624092426,4,-2.617481342727274,-0.05410708879091786,
235,2.2293530094584937,22,-1.341506590009414,22,0.8878859476746399,-2.990647176938201,
236,-1.8965565489736325,8,-0.5388604114647397,10,-2.4354306808497133,1.0219795097280115,
237,2.04229354659535,5,0.13634894631358435,6,2.178643165725744,0.2784645950982588,
238,-2.3283312350698133,27,1.5592768987378174,27,-0.7690056209400193,-3.630570977932892,
239,-1.705033012930435,10,0.8696191127815764,19,-0.8354091895858264,-1.4826965605881943,
240,-1.903272406567143,6,0.17372948389564125,7,-1.7295413000886137,-0.3306540832607258,
241,1.0880296322077747,9,0.2563440834664954,10,1.3443676666436972,0.27890876839417655,
242,null,infinity,null,infinity,0.49779162972353674,0.20844609045182294,
243,-2.0122489058900173,16,1.1405457290904786,20,-0.8717307328923489,-2.295043485021483,
244,-2.5216089754483333,14,1.4274246968966366,16,-1.0941442063130236,-3.5994590286593726,
245,-1.7927750011634036,10,-0.4733117518579383,8,-2.266083697031233,0.8485449283169854,
246,null,infinity,null,infinity,1.9940765953976602,3.817821638073589,
247,1.4215688038786916,11,-0.43486870246351855,12,0.9867073767621481,-0.6182010961753954,
248,1.9877791787645982,11,-0.657889751674309,9,1.3298817869784347,-1.3077432685724493,
249,-1.8840171886910895,5,0.06532495958576952,7,-1.818691964862011,-0.12307333031675638,
250,2.098334329792297,35,-1.598998364596907,40,0.499301451280461,-3.3553800255808213,
251,null,infinity,null,infinity,1.1604235785146364,0.3728706029472466,
252,null,infinity,null,infinity,1.6029769810199346,0.8260835296540847,
253,null,infinity,null,infinity,0.7671080620957622,1.269445911332001,
254,null,infinity,null,infinity,-0.5461678601438762,1.761012485586478,
255,null,infinity,null,infinity,-2.1731418225848858,1.9567770026533733,
256,null,infinity,null,infinity,-0.3673477727336443,0.768108353806624,
257,1.4172140628263143,10,0.3985343583534413,9,1.81574168704898,0.5648082879366028,
258,null,infinity,null,infinity,-1.442175031334223,0.8693196058317504,
259,1.1651784221012667,31,-0.7943333865887422,29,0.3708125587292135,-0.9255393135463742,
260,1.5259372649677734,7,0.19954778962042624,8,1.725490821557564,0.3044984476528466,
261,null,infinity,0.694815106186559,87,0.7990589548229172,0.48204336729365493,
262,-1.928236793266075,6,0.20459337916715678,7,-1.723646422652238,-0.39450526693133003,
263,null,infinity,null,infinity,2.741138846016012,1.8820254866491237,
264,0.22713164319410126,41,-0.1817485490844263,62,0.045401035772987264,-0.04128436920670892,
265,null,infinity,null,infinity,-0.8538510716703849,0.4058257304786408,
266,3.2900454271821307,4,-0.0392595257936718,5,3.250785916319433,-0.12916562675642007,
267,null,infinity,null,infinity,-3.2863205334607484,3.551453926883799,
268,1.3821728551052876,9,-0.40404770339786156,13,0.9781173796278675,-0.5584618496298156,
269,null,infinity,null,infinity,0.9594043194045097,1.8788314203599628,
270,1.340432082866516,20,-0.7240402010193011,20,0.6164114159144263,-0.9705256522387253,
271,null,infinity,null,infinity,1.0604560875701492,2.3115992206594376,
272,2.557835428256681,7,-0.15588042418483597,5,2.40195297679697,-0.39871617366144685,
273,-1.9077688298886153,56,1.5446752011201486,46,-0.36316394322121814,-2.9468195628079075,
274,1.2168776471788734,5,0.009439689109165563,5,1.2263173326964312,0.01148694664693789,
275,null,infinity,null,infinity,-1.3748903478834813,0.9401646892127113,
276,null,infinity,1.2480216564620026,84,-0.13519843475036497,-1.7263815052104217,
277,1.2591795379062232,53,1.141307272711291,58,2.4006374335595724,1.437356772155231,
278,-0.8764506994509345,40,0.6579793368479745,41,-0.21848346207402747,-0.5767067836972102,
279,1.0186297921365548,9,0.28596471556824044,9,1.3045896067295506,0.2912918379879987,
280,null,infinity,null,infinity,1.6673890621915226,1.5646555559191198,
281,1.083694108980026,10,-0.35168897499895024,13,0.7319985494737828,-0.38112016673829774,
282,null,infinity,null,infinity,-2.1326761724474,1.3300906622216453,
283,-1.8545957727746942,13,0.7916716857746148,15,-1.0629068441467129,-1.4682298696315297,
284,null,infinity,null,infinity,0.8527758857059538,0.439563396780315,
285,2.891064332064781,5,-0.17889077786854254,7,2.712171226689413,-0.5171843657312358,
286,null,infinity,null,infinity,-2.104016921686357,2.7436071976098044,
287,null,infinity,null,infinity,0.0962550791585981,0.042410569165275545,
288,null,infinity,null,infinity,0.10210866218801362,-3.4578146567238863,
289,null,infinity,null,infinity,3.2697830879122387,5.628714059483032,
290,null,infinity,null,infinity,-0.04445582294408856,0.9524264634888545,
291,-2.0775299799707554,17,-1.1308452348398148,16,-3.208413199440539,2.3494764483666697,
292,2.4160444394431093,11,-0.8794226966315953,12,1.5366223924550164,-2.1246993747764016,
293,2.614508355195006,54,-2.279985074932722,56,0.3344019888507299,-5.961256478922154,
294,null,infinity,null,infinity,1.5649902597221605,0.6934134384266087,
295,null,infinity,null,infinity,-2.9248337413676784,2.44156355120814,
296,1.3492041378849835,5,0.07668918543574327,7,1.425892242068318,0.10346929237246599,
297,0.47842508885824653,40,0.41819955805371295,52,0.8963505666306304,0.19996592784342437,
298,null,infinity,null,infinity,0.3356140083047645,1.8612279803724028,
299,null,infinity,null,infinity,-2.4454230904915257,3.4336961027223722,
300,null,infinity,null,infinity,1.802335671122206,1.6544546100669821,
301,2.3055827253295127,22,-1.3328304382224696,15,0.9727707253452613,-3.0728676651653113,
302,-1.1670414083454603,24,0.7057066220141104,20,-0.46135449083830915,-0.8235917338240598,
303,null,infinity,null,infinity,-0.18790217080725702,1.5420097715469647,
304,-2.2256806299229672,20,1.2076415143483377,17,-1.0180358713605169,-2.687871596145518,
305,null,infinity,null,infinity,3.4799379991369097,3.7227472584322805,
306,null,infinity,null,infinity,0.5791282752300169,0.16151256216151366,
307,null,infinity,null,infinity,-1.2698577072959099,0.6907811553895137,
308,1.0639457257310692,6,-0.07256174860715678,7,0.9913852056434211,-0.07720186005353002,
309,1.769609403888954,7,0.24222052721644294,7,2.011826210041809,0.4286350162162419,
310,-1.1319246388185453,14,-0.4920397439774413,13,-1.6239531703982575,0.556950754713903,
311,null,infinity,null,infinity,-1.277052070520317,0.931336697898832,
312,1.9609517674615218,5,-0.05989599277010886,6,1.9010544720457,-0.1174530738718427,
313,-1.9156992042673093,9,0.44061972184909487,10,-1.4750785330756013,-0.8440913814620483,
314,null,infinity,null,infinity,-0.35129659332853524,2.545191087446745,
315,-2.565844387563374,8,0.440362056181398,9,-2.1254842271665964,-1.1299022954121,
316,null,infinity,null,infinity,1.0647777126060696,0.3195864814047075,
317,-1.623388573280125,13,0.5526891906527966,11,-1.070712587150505,-0.8972313011589818,
318,0.7098316471888241,68,-0.6005167303027579,68,0.10934502255345269,-0.4262740889079579,
319,null,infinity,null,infinity,-0.01719994878720943,-0.6626757150314756,
320,-1.5581074913254822,20,0.8235873253206922,16,-0.7345376897338038,-1.283233564552933,
321,null,infinity,null,infinity,-1.4141214977584422,0.8950626400249766,
322,null,infinity,null,infinity,0.5620402591170301,0.5269909419689784,
323,null,infinity,null,infinity,-1.4898525304431347,0.5812211608178885,
324,-1.4787964933152833,63,1.245968247107614,57,-0.23288025618903374,-1.8425137992883598,
325,null,infinity,null,infinity,1.7101058973886922,1.5236730414764856,
326,-1.7687762672733176,8,-0.32342172172065176,9,-2.0921935827086413,0.572059807618664,
327,null,infinity,null,infinity,0.43998651719666126,1.9856783734401302,
328,null,infinity,null,infinity,2.273117411717913,1.6213410842350537,
329,-2.342696007102366,7,1.0269849414135794,10,-1.3183494993359206,-2.408649526183676,
330,-0.7261347574473773,10,-0.21789801571442824,11,-0.944013616011468,0.1582193673050057,
331,null,infinity,null,infinity,2.0397670407170176,1.3708369012210921,
332,-1.4877833051705247,15,-0.7215617293422232,14,-2.209319621758798,1.0735231336269582,
333,1.3139456528099618,5,-0.053418225830994516,7,1.2605284868828561,-0.07018870134760902,
334,2.2004597962484427,8,-0.4585803207450882,10,1.741875451063553,-1.0090869895865162,
335,1.6117961501034996,19,-1.0816824783585448,23,0.530149902965714,-1.7434370098418874,
336,null,infinity,null,infinity,0.4016434589626958,1.514182622249691,
337,-1.2335221087937993,39,0.9429259480329819,42,-0.2905948961353384,-1.1630817595222767,
338,-1.9344159380955641,5,0.18501619994413326,6,-1.7494014964562838,-0.35789869295585464,
339,-2.4579279561141374,5,0.11837440161277724,7,-2.3395537486272144,-0.29095576973736836,
340,null,infinity,null,infinity,-0.06054671181776472,-2.0596816045988984,
341,-2.279010873428074,6,0.10117064813591821,6,-2.177840338170539,-0.2305689855988377,
342,-1.9380170698024268,5,-0.014745819136691974,4,-1.9527632573376401,0.028577654556968424,
343,null,infinity,null,infinity,-0.8096933660014036,2.9368889595042953,
344,null,infinity,null,infinity,-0.4275798106668125,2.1423019403450048,
